"keyword","time","value"
"ELYM","2023-02-01",0
"ELYM","2023-02-02",0
"ELYM","2023-02-03",39
"ELYM","2023-02-04",0
"ELYM","2023-02-05",0
"ELYM","2023-02-06",0
"ELYM","2023-02-07",0
"ELYM","2023-02-08",0
"ELYM","2023-02-09",0
"ELYM","2023-02-10",39
"ELYM","2023-02-11",0
"ELYM","2023-02-12",0
"ELYM","2023-02-13",0
"ELYM","2023-02-14",0
"ELYM","2023-02-15",0
"ELYM","2023-02-16",0
"ELYM","2023-02-17",46
"ELYM","2023-02-18",36
"ELYM","2023-02-19",0
"ELYM","2023-02-20",60
"ELYM","2023-02-21",0
"ELYM","2023-02-22",0
"ELYM","2023-02-23",0
"ELYM","2023-02-24",0
"ELYM","2023-02-25",0
"ELYM","2023-02-26",0
"ELYM","2023-02-27",0
"ELYM","2023-02-28",100
