"keyword","time","value"
"GOOG","2022-11-01",77
"GOOG","2022-11-02",93
"GOOG","2022-11-03",100
"GOOG","2022-11-04",90
"GOOG","2022-11-05",52
"GOOG","2022-11-06",51
"GOOG","2022-11-07",89
"GOOG","2022-11-08",87
"GOOG","2022-11-09",86
"GOOG","2022-11-10",89
"GOOG","2022-11-11",85
"GOOG","2022-11-12",55
"GOOG","2022-11-13",49
"GOOG","2022-11-14",84
"GOOG","2022-11-15",88
"GOOG","2022-11-16",84
"GOOG","2022-11-17",78
"GOOG","2022-11-18",70
"GOOG","2022-11-19",48
"GOOG","2022-11-20",53
"GOOG","2022-11-21",70
"GOOG","2022-11-22",68
"GOOG","2022-11-23",69
"GOOG","2022-11-24",57
"GOOG","2022-11-25",62
"GOOG","2022-11-26",42
"GOOG","2022-11-27",47
"GOOG","2022-11-28",71
"GOOG","2022-11-29",72
"GOOG","2022-11-30",77
