"keyword","time","value"
"AMZN","2022-03-01",22
"AMZN","2022-03-02",26
"AMZN","2022-03-03",27
"AMZN","2022-03-04",28
"AMZN","2022-03-05",11
"AMZN","2022-03-06",5
"AMZN","2022-03-07",35
"AMZN","2022-03-08",34
"AMZN","2022-03-09",60
"AMZN","2022-03-10",100
"AMZN","2022-03-11",52
"AMZN","2022-03-12",16
"AMZN","2022-03-13",10
"AMZN","2022-03-14",41
"AMZN","2022-03-15",36
"AMZN","2022-03-16",42
"AMZN","2022-03-17",40
"AMZN","2022-03-18",44
"AMZN","2022-03-19",13
"AMZN","2022-03-20",8
"AMZN","2022-03-21",36
"AMZN","2022-03-22",37
"AMZN","2022-03-23",34
"AMZN","2022-03-24",35
"AMZN","2022-03-25",32
"AMZN","2022-03-26",12
"AMZN","2022-03-27",9
"AMZN","2022-03-28",36
"AMZN","2022-03-29",37
"AMZN","2022-03-30",34
"AMZN","2022-03-31",33
