"keyword","time","value"
"BSGA","2022-03-01",0
"BSGA","2022-03-02",0
"BSGA","2022-03-03",0
"BSGA","2022-03-04",0
"BSGA","2022-03-05",0
"BSGA","2022-03-06",0
"BSGA","2022-03-07",0
"BSGA","2022-03-08",0
"BSGA","2022-03-09",0
"BSGA","2022-03-10",0
"BSGA","2022-03-11",0
"BSGA","2022-03-12",100
"BSGA","2022-03-13",0
"BSGA","2022-03-14",0
"BSGA","2022-03-15",0
"BSGA","2022-03-16",0
"BSGA","2022-03-17",0
"BSGA","2022-03-18",0
"BSGA","2022-03-19",0
"BSGA","2022-03-20",0
"BSGA","2022-03-21",0
"BSGA","2022-03-22",42
"BSGA","2022-03-23",0
"BSGA","2022-03-24",0
"BSGA","2022-03-25",0
"BSGA","2022-03-26",0
"BSGA","2022-03-27",0
"BSGA","2022-03-28",0
"BSGA","2022-03-29",55
"BSGA","2022-03-30",62
"BSGA","2022-03-31",0
