"keyword","time","value"
"MSFT","2022-10-01",10
"MSFT","2022-10-02",8
"MSFT","2022-10-03",27
"MSFT","2022-10-04",31
"MSFT","2022-10-05",24
"MSFT","2022-10-06",24
"MSFT","2022-10-07",27
"MSFT","2022-10-08",9
"MSFT","2022-10-09",6
"MSFT","2022-10-10",26
"MSFT","2022-10-11",28
"MSFT","2022-10-12",26
"MSFT","2022-10-13",33
"MSFT","2022-10-14",27
"MSFT","2022-10-15",9
"MSFT","2022-10-16",6
"MSFT","2022-10-17",26
"MSFT","2022-10-18",31
"MSFT","2022-10-19",28
"MSFT","2022-10-20",27
"MSFT","2022-10-21",24
"MSFT","2022-10-22",8
"MSFT","2022-10-23",6
"MSFT","2022-10-24",30
"MSFT","2022-10-25",82
"MSFT","2022-10-26",100
"MSFT","2022-10-27",60
"MSFT","2022-10-28",47
"MSFT","2022-10-29",10
"MSFT","2022-10-30",8
"MSFT","2022-10-31",29
